review_id,product_id,customer_id,rating,review_date,review_text
REV06609,P0038,C02099,4,2025-03-01,Happy with the purchase
REV06610,P0063,C03602,2,2025-09-22,Not fully satisfied
REV06611,P0192,C02868,5,2025-04-18,Great quality and value
REV06612,P0130,C02744,2,2025-04-29,Average quality
REV06613,P0027,C00788,4,2025-03-17,Works as expected
REV06614,P0189,C04651,4,2025-06-03,Works as expected
REV06615,P0039,C02472,5,2025-08-25,Excellent product
REV06616,P0076,C04251,4,2025-11-26,
REV06617,P0190,C03713,3,2026-01-01,Average experience
REV06618,P0020,C03940,1,2025-11-12,Not worth the price
REV06619,P0130,C04033,4,2025-11-04,Works as expected
REV06620,P0020,C02905,3,2025-09-20,Okay product
REV06621,P0034,C03132,1,2025-02-16,Very disappointing
REV06622,P0014,C04840,5,2025-06-01,Great quality and value
REV06623,P0047,C03041,4,2025-11-10,Works as expected
REV06624,P0031,C04775,2,2025-04-02,Average quality
REV06625,P0004,C04044,4,2025-05-27,Happy with the purchase
REV06626,P0167,C04526,4,2025-06-26,Good product
REV06627,P0044,C00926,3,2025-08-10,Decent for the price
REV06628,P0136,C03342,5,2025-03-10,Great quality and value
REV06629,P0130,C03587,5,2025-03-30,Great quality and value
REV06630,P0198,C03522,4,2025-05-19,Happy with the purchase
REV06631,P0187,C04084,5,2025-12-23,Really impressed
REV06632,P0052,C00280,5,2025-01-20,Excellent product
REV06633,P0090,C04864,3,2025-05-05,Okay product
REV06634,P0021,C01342,4,2025-03-21,Happy with the purchase
REV06635,P0059,C02245,3,2025-02-07,Okay product
REV06636,P0136,C01450,2,2025-03-15,Not fully satisfied
REV06637,P0194,C00215,5,2025-08-08,Really impressed
REV06638,P0073,C02604,4,2026-01-10,Works as expected
REV06639,P0019,C02831,3,2025-08-16,Okay product
REV06640,P0162,C01053,3,2025-12-29,Decent for the price
REV06641,P0096,C03372,2,2025-05-23,Not fully satisfied
REV06642,P0164,C03375,4,2025-10-11,Happy with the purchase
REV06643,P0156,C03555,4,2025-09-01,Good product
REV06644,P0131,C01232,5,2025-10-10,Great quality and value
REV06645,P0186,C01994,4,2026-01-05,Good product
REV06646,P0173,C01608,3,2025-11-29,Decent for the price
REV06647,P0112,C01258,3,2025-02-13,Okay product
REV06648,P0184,C04490,4,2025-10-25,Happy with the purchase
REV06649,P0168,C03773,3,2025-10-31,Decent for the price
REV06650,P0145,C01996,5,2025-12-13,Excellent product
REV06651,P0091,C04944,2,2026-01-02,Could be better
REV06652,P0023,C01481,3,2025-04-17,Decent for the price
REV06653,P0166,C03917,1,2025-07-17,Very disappointing
REV06654,P0136,C00926,3,2025-03-26,Okay product
REV06655,P0013,C02078,2,2025-05-30,Could be better
REV06656,P0111,C03798,2,2025-04-08,Could be better
REV06657,P0199,C00244,5,2025-09-13,Great quality and value
REV06658,P0188,C00054,5,2025-11-02,Really impressed
REV06659,P0115,C00322,4,2025-06-25,Good product
REV06660,P0044,C04262,4,2025-03-04,Happy with the purchase
REV06661,P0108,C03531,4,2025-11-26,Happy with the purchase
REV06662,P0123,C00300,5,2025-03-13,Excellent product
REV06663,P0021,C03711,4,2025-08-09,Good product
REV06664,P0157,C00123,3,2025-07-21,Decent for the price
REV06665,P0108,C04767,4,2026-01-12,Works as expected
REV06666,P0074,C04305,3,2025-03-26,
REV06667,P0002,C00242,4,2025-12-05,Good product
REV06668,P0152,C04015,5,2025-02-06,Great quality and value
REV06669,P0144,C03336,5,2025-11-15,Excellent product
REV06670,P0174,C04742,3,2025-03-25,Average experience
REV06671,P0102,C02689,5,2025-03-27,Excellent product
REV06672,P0114,C01068,4,2025-12-05,Happy with the purchase
REV06673,P0070,C01413,5,2026-01-11,Great quality and value
REV06674,P0096,C04627,4,2025-05-16,Good product
REV06675,P0015,C00899,3,2025-10-03,Average experience
REV06676,P0027,C00090,4,2025-04-16,Good product
REV06677,P0135,C03353,4,2025-11-13,Works as expected
REV06678,P0102,C03365,4,2025-12-15,Good product
REV06679,P0176,C00051,4,2026-02-02,Happy with the purchase
REV06680,P0002,C00269,4,2025-08-24,Happy with the purchase
REV06681,P0199,C04582,5,2025-07-25,Great quality and value
REV06682,P0129,C00084,3,2025-01-26,Okay product
REV06683,P0200,C01099,2,2025-03-23,Not fully satisfied
REV06684,P0143,C04267,4,2025-12-20,Happy with the purchase
REV06685,P0195,C00485,2,2025-02-23,Average quality
REV06686,P0190,C01857,3,2025-05-03,Decent for the price
REV06687,P0011,C03247,3,2025-04-15,Average experience
REV06688,P0168,C00643,2,2025-08-12,Not fully satisfied
REV06689,P0163,C00514,4,2025-07-15,Good product
REV06690,P0122,C03124,5,2025-08-19,Great quality and value
REV06691,P0140,C03354,5,2026-01-23,Really impressed
REV06692,P0059,C01496,5,2025-07-25,Great quality and value
REV06693,P0078,C00904,4,2025-11-03,Good product
REV06694,P0119,C01529,4,2025-06-06,Good product
REV06695,P0164,C02940,5,2025-02-21,Excellent product
REV06696,P0106,C04597,2,2026-01-08,Not fully satisfied
REV06697,P0131,C01070,4,2026-01-01,Good product
REV06698,P0161,C00873,4,2025-01-22,Works as expected
REV06699,P0143,C04515,4,2025-02-24,Works as expected
REV06700,P0174,C04667,2,2025-02-23,Average quality
REV06701,P0162,C04738,4,2025-10-13,Works as expected
REV06702,P0097,C03668,3,2026-01-01,Decent for the price
REV06703,P0043,C04504,3,2025-08-23,Okay product
REV06704,P0002,C00348,4,2025-04-15,Works as expected
REV06705,P0153,C04541,6,2025-08-15,Great quality and value
REV06706,P0049,C00114,5,2025-05-23,Great quality and value
REV06707,P0052,C03072,4,2025-09-30,Happy with the purchase
REV06708,P0094,C04273,1,2025-12-11,Very disappointing
REV06709,P0194,C03794,5,2025-07-05,Really impressed
REV06710,P0074,C02787,3,2025-10-11,Average experience
REV06711,P0162,C01079,3,2025-04-20,Okay product
REV06712,P0024,C03780,4,2025-07-02,Good product
REV06713,P0088,C01202,5,2026-01-05,Excellent product
REV06714,P0049,C04626,5,2025-08-21,
REV06715,P0123,C00870,4,2025-06-05,Happy with the purchase
REV06716,P0009,C03108,4,2025-10-09,Good product
REV06717,P0093,C02451,3,2025-11-07,Average experience
REV06718,P0159,C02342,4,2025-09-01,Works as expected
REV06719,P0030,C00132,4,2025-02-21,Good product
REV06720,P0058,C02945,5,2025-10-17,Excellent product
REV06721,P0085,C00463,5,2025-07-01,Great quality and value
REV06722,P0177,C02570,4,2025-03-23,Happy with the purchase
REV06723,P0165,C01374,4,2025-03-09,Good product
REV06724,P0073,C00884,4,2025-11-23,Works as expected
REV06725,P0173,C04328,4,2025-12-16,Good product
REV06726,P0179,C02433,4,2026-01-25,Happy with the purchase
REV06727,P0036,C03533,5,2025-03-05,Really impressed
REV06728,P0084,C01550,4,2026-01-07,Works as expected
REV06729,P0136,C04025,3,2025-04-02,Average experience
REV06730,P0159,C03138,5,2025-06-09,Really impressed
REV06731,P0157,C00481,5,2025-05-03,Really impressed
REV06732,P0036,C04649,5,2025-04-18,Great quality and value
REV06733,P0166,C02083,4,2025-07-02,Works as expected
REV06734,P0166,C01828,5,2025-11-22,Excellent product
REV06735,P0100,C03805,5,2025-05-07,Great quality and value
REV06736,P0128,C04185,3,2025-05-27,Average experience
REV06737,P0065,C03243,5,2025-11-19,Great quality and value
REV06738,P0081,C04533,5,2025-11-01,Great quality and value
REV06739,P0176,C03227,5,2025-02-01,Great quality and value
REV06740,P0119,C00705,5,2025-02-15,Great quality and value
REV06741,P0042,C01904,5,2025-12-10,Really impressed
REV06742,P0039,C03315,4,2025-11-08,Happy with the purchase
REV06743,P0027,C04540,5,2025-02-24,Great quality and value
REV06744,P0187,C00617,5,2025-03-17,Great quality and value
REV06745,P0145,C01038,5,2025-08-09,Really impressed
REV06746,P0045,C00266,4,2025-04-02,Good product
REV06747,P0185,C02157,4,2025-07-23,Good product
REV06748,P0131,C01804,2,2025-04-05,Not fully satisfied
REV06749,P0022,C00677,2,2025-08-14,Could be better
REV06750,P0024,C01825,4,2026-01-08,Happy with the purchase
REV06751,P0021,C01699,5,2025-12-27,Excellent product
REV06752,P0184,C00881,4,2025-02-12,Happy with the purchase
REV06753,P0049,C01290,4,2025-08-09,Good product
REV06754,P0154,C02385,5,2025-04-20,Really impressed
REV06755,P0011,C01460,1,2025-06-12,Poor quality
REV06756,P0121,C00007,5,2025-11-08,Really impressed
REV06757,P0043,C00172,1,2025-06-22,Poor quality
REV06758,P0064,C02202,4,2025-07-11,Works as expected
REV06759,P0007,C00778,5,2025-10-28,Great quality and value
REV06760,P0085,C02057,4,2025-08-14,Works as expected
REV06761,P0125,C01259,4,2025-04-03,Good product
REV06762,P0097,C01971,4,2025-08-24,Works as expected
REV06763,P0079,C00104,5,2025-12-14,Great quality and value
REV06764,P0166,C03789,3,2025-03-22,Okay product
REV06765,P0034,C04239,5,2025-06-03,Great quality and value
REV06766,P0008,C00702,2,2025-03-14,Not fully satisfied
REV06767,P0143,C02603,4,2025-04-06,Works as expected
REV06768,P0022,C03204,3,2025-05-13,Decent for the price
REV06769,P0131,C02681,5,2026-01-23,Really impressed
REV06770,P0200,C03245,4,2025-05-23,Good product
REV06771,P0145,C00813,4,2025-07-27,Happy with the purchase
REV06772,P0167,C02052,4,2025-07-15,Good product
REV06773,P0102,C00808,5,2025-03-19,Great quality and value
REV06774,P0055,C01976,3,2025-02-14,Decent for the price
REV06775,P0126,C02567,5,2025-04-10,Really impressed
REV06776,P0059,C01031,4,2025-10-02,Happy with the purchase
REV06777,P0049,C01875,2,2025-06-07,Average quality
REV06778,P0074,C02537,5,2025-05-20,Great quality and value
REV06779,P0144,C00144,4,2025-04-17,Happy with the purchase
REV06780,P0144,C01868,5,2025-09-10,Excellent product
REV06781,P0135,C04513,4,2025-02-09,Good product
REV06782,P0180,C00834,5,2025-09-10,Great quality and value
REV06783,P0139,C03893,5,2025-05-24,Really impressed
REV06784,P0198,C01779,5,2025-03-07,Great quality and value
REV06785,P0067,C04141,4,2025-11-13,Happy with the purchase
REV06786,P0023,C03706,4,2025-08-16,Happy with the purchase
REV06787,P0058,C03592,3,2025-06-03,Decent for the price
REV06788,P0034,C00501,4,2025-11-07,Good product
REV06789,P0154,C03773,5,2025-12-18,Really impressed
REV06790,P0178,C00196,4,2025-09-23,Works as expected
REV06791,P0013,C02600,4,2026-01-11,Happy with the purchase
REV06792,P0046,C03995,3,2025-09-13,Decent for the price
REV06793,P0060,C00934,2,2025-04-28,Average quality
REV06794,P0011,C00519,5,2025-12-17,Great quality and value
REV06795,P0123,C02297,4,2025-04-05,Good product
REV06796,P0153,C01525,5,2025-06-13,Excellent product
REV06797,P0094,C01885,4,2025-06-12,Works as expected
REV06798,P0171,C00852,5,2025-04-16,Excellent product
REV06799,P0164,C04968,1,2025-05-17,Very disappointing
REV06800,P0095,C00493,1,2025-02-24,Poor quality
REV06801,P0067,C02306,4,2025-02-11,Happy with the purchase
REV06802,P0188,C02381,4,2025-06-12,Good product
REV06803,P0130,C03879,5,2025-10-28,Great quality and value
REV06804,P0185,C03587,4,2025-03-07,Works as expected
REV06805,P0064,C04915,4,2025-05-17,Works as expected
REV06806,P0153,C01597,5,2025-03-01,Really impressed
REV06807,P0055,C03097,4,2025-09-17,Works as expected
REV06808,P0115,C04447,5,2025-05-05,Really impressed
REV06809,P0034,C04299,5,2025-03-26,Really impressed
REV06810,P0126,C04087,4,2025-07-25,Works as expected
REV06811,P0131,C03406,5,2025-11-16,Excellent product
REV06812,P0012,C03270,4,2025-10-16,Good product
REV06813,P0017,C01670,3,2025-05-16,Decent for the price
REV06814,P0060,C03160,5,2025-12-09,Great quality and value
REV06815,P0020,C03376,4,2025-07-08,Good product
REV06816,P0027,C03870,1,2025-11-11,Not worth the price
REV06817,P0098,C04735,4,2025-08-03,Happy with the purchase
REV06818,P0056,C02136,5,2025-01-20,Excellent product
REV06819,P0190,C02330,4,2025-08-10,Works as expected
REV06820,P0084,C04791,3,2025-06-23,Average experience
REV06821,P0086,C03964,5,2025-03-27,Great quality and value
REV06822,P0070,C01850,1,2025-09-17,Very disappointing
REV06823,P0083,C04505,5,2025-09-11,Excellent product
REV06824,P0117,C03771,5,2025-08-17,Excellent product
REV06825,P0156,C04740,4,2025-03-27,Happy with the purchase
REV06826,P0053,C04082,5,2025-01-31,Really impressed
REV06827,P0035,C02436,1,2026-01-30,Not worth the price
REV06828,P0198,C02990,5,2025-11-05,Really impressed
REV06829,P0118,C00287,2,2025-05-03,Could be better
REV06830,P0188,C01298,5,2025-12-27,Great quality and value
REV06831,P0200,C02776,5,2025-06-15,Excellent product
REV06832,P0144,C02504,4,2025-08-02,Happy with the purchase
REV06833,P0063,C02479,3,2025-03-31,Average experience
REV06834,P0169,C04557,5,2025-01-31,Really impressed
REV06835,P0194,C02097,4,2025-07-09,Happy with the purchase
REV06836,P0096,C00503,4,2025-12-02,Works as expected
REV06837,P0005,C01605,3,2025-06-30,Decent for the price
REV06838,P0112,C01670,2,2025-08-22,Could be better
REV06839,P0008,C00040,5,2025-03-21,Really impressed
REV06840,P0100,C01892,4,2025-04-20,Works as expected
REV06841,P0196,C00972,4,2025-03-30,Works as expected
REV06842,P0101,C03302,4,2025-07-24,Works as expected
REV06843,P0085,C02775,2,2025-01-15,
REV06844,P0061,C00128,5,2025-03-07,Excellent product
REV06845,P0002,C00474,4,2025-12-26,Good product
REV06846,P0072,C00797,5,2025-11-12,Great quality and value
REV06847,P0156,C00598,2,2025-05-28,Average quality
REV06848,P0125,C01279,3,2025-04-24,Decent for the price
REV06849,P0159,C01121,3,2025-05-20,Decent for the price
REV06850,P0027,C01553,4,2025-12-30,Good product
REV06851,P0164,C04274,5,2025-10-03,Great quality and value
REV06852,P0098,C00411,5,2025-08-17,Really impressed
REV06853,P0139,C04963,2,2025-04-16,Could be better
REV06854,P0054,C00267,4,2025-02-15,Works as expected
REV06855,P0084,C03898,4,2025-06-03,Happy with the purchase
REV06856,P0123,C00857,2,2025-08-07,Average quality
REV06857,P0150,C03667,2,2025-02-23,Could be better
REV06858,P0151,C03980,4,2025-05-02,Works as expected
REV06859,P0057,C02990,5,2025-11-02,Great quality and value
REV06860,P0055,C03438,5,2025-02-19,Great quality and value
REV06861,P0125,C03728,5,2025-04-16,Excellent product
REV06862,P0103,C00444,4,2025-02-10,Happy with the purchase
REV06863,P0162,C02557,1,2025-09-26,Poor quality
REV06864,P0044,C01358,4,2025-09-12,Works as expected
REV06865,P0131,C03895,3,2025-11-16,Decent for the price
REV06866,P0106,C00007,3,2025-03-18,Decent for the price
REV06867,P0124,C03835,3,2026-01-12,Okay product
REV06868,P0052,C04871,4,2025-09-20,Good product
REV06869,P0055,C04389,5,2025-11-28,Really impressed
REV06870,P0074,C04927,4,2025-12-26,Works as expected
REV06871,P0156,C02306,5,2025-07-09,Great quality and value
REV06872,P0148,C00597,3,2025-10-27,Decent for the price
REV06873,P0136,C03188,4,2025-03-15,Works as expected
REV06874,P0041,C04772,4,2025-12-25,Good product
REV06875,P0113,C03240,4,2025-11-19,Good product
REV06876,P0135,C00714,5,2025-02-25,Excellent product
REV06877,P0063,C04485,4,2025-03-03,Works as expected
REV06878,P0198,C03459,2,2025-07-25,Not fully satisfied
REV06879,P0113,C04474,2,2025-02-13,Could be better
REV06880,P0149,C04447,4,2025-11-24,Happy with the purchase
REV06881,P0153,C02258,4,2025-04-20,Happy with the purchase
REV06882,P0015,C03317,1,2025-02-14,Not worth the price
REV06883,P0166,C01345,5,2025-12-09,Great quality and value
REV06884,P0134,C04072,3,2025-01-14,Okay product
REV06885,P0076,C02838,4,2025-04-29,Works as expected
REV06886,P0197,C01391,4,2025-11-21,Works as expected
REV06887,P0017,C02942,5,2025-03-24,Excellent product
REV06888,P0062,C02411,3,2025-09-24,Decent for the price
REV06889,P0079,C02933,5,2025-05-28,Excellent product
REV06890,P0104,C02302,5,2025-10-21,Really impressed
REV06891,P0184,C03128,3,2025-12-05,Average experience
REV06892,P0178,C01433,4,2025-03-09,Works as expected
REV06893,P0115,C00196,1,2025-08-11,Very disappointing
REV06894,P0004,C00578,4,2025-08-28,Good product
REV06895,P0150,C02229,5,2026-01-01,Really impressed
REV06896,P0101,C04343,4,2025-11-20,Good product
REV06897,P0104,C00638,3,2025-10-30,Average experience
REV06898,P0135,C02647,3,2025-03-11,Average experience
REV06899,P0134,C00919,3,2025-09-20,Decent for the price
REV06900,P0079,C02068,4,2025-12-05,Happy with the purchase
REV06901,P0087,C01907,4,2025-06-28,Good product
REV06902,P0169,C01302,3,2025-04-06,Decent for the price
REV06903,P0195,C04719,4,2025-07-14,Good product
REV06904,P0106,C00795,2,2025-07-07,Not fully satisfied
REV06905,P0143,C00266,1,2025-04-02,Poor quality
REV06906,P0075,C03198,5,2025-01-28,Excellent product
REV06907,P0171,C00422,4,2025-10-08,Works as expected
REV06908,P0135,C03625,4,2025-10-27,Happy with the purchase
REV06909,P0161,C01756,3,2025-02-14,Okay product
REV06910,P0106,C02400,3,2025-04-29,Okay product
REV06911,P0010,C03673,4,2025-03-11,Good product
REV06912,P0139,C03430,5,2025-11-27,Great quality and value
REV06913,P0176,C01855,5,2025-09-05,Great quality and value
REV06914,P0105,C02084,6,2025-08-15,Average experience
REV06915,P0025,C01346,4,2025-07-02,Happy with the purchase
REV06916,P0132,C01854,5,2025-04-11,Excellent product
REV06917,P0147,C01644,5,2026-01-04,Excellent product
REV06918,P0076,C03766,4,2025-09-23,Works as expected
REV06919,P0074,C02948,5,2025-09-10,Excellent product
REV06920,P0010,C03084,1,2026-01-07,Very disappointing
REV06921,P0178,C01892,2,2025-11-13,Could be better
REV06922,P0071,C02711,5,2025-11-13,Great quality and value
REV06923,P0113,C00924,5,2026-01-25,Really impressed
REV06924,P0022,C01754,4,2025-03-14,Works as expected
REV06925,P0186,C02635,4,2025-03-04,Works as expected
REV06926,P0068,C00448,5,2025-08-01,Excellent product
REV06927,P0115,C03470,4,2025-07-01,
REV06928,P0012,C03052,4,2025-08-12,Works as expected
REV06929,P0133,C00858,4,2025-08-28,Happy with the purchase
REV06930,P0107,C03210,2,2026-01-12,Not fully satisfied
REV06931,P0170,C04884,5,2025-05-04,Great quality and value
REV06932,P0109,C01239,1,2025-03-08,Very disappointing
REV06933,P0152,C02575,5,2026-01-05,Excellent product
REV06934,P0006,C00686,2,2025-10-19,Could be better
REV06935,P0105,C02241,4,2025-01-17,Good product
REV06936,P0032,C02373,3,2025-07-05,Average experience
REV06937,P0182,C02148,4,2025-07-14,Happy with the purchase
REV06938,P0079,C00978,1,2025-07-25,Not worth the price
REV06939,P0026,C01371,5,2025-06-14,Really impressed
REV06940,P0147,C02533,1,2025-11-11,Not worth the price
